X,M
71726,-22322
71727,-22296
71728,-22268
71729,-22241
71730,-22213
71731,-22184
71732,-22156
71733,-22127
71734,-22097
71735,-22067
71736,-22037
71737,-22006
71738,-21975
71739,-21943
71740,-21911
71741,-21878
71742,-21846
71743,-21812
71744,-21779
71745,-21745
71746,-21710
71747,-21676
71748,-21640
71749,-21605
71750,-21569
71751,-21532
71752,-21496
71753,-21459
71754,-21421
71755,-21383
71756,-21345
71757,-21306
71758,-21267
71759,-21227
71760,-21187
71761,-21147
71762,-21107
71763,-21065
71764,-21024
71765,-20982
71766,-20940
71767,-20897
71768,-20854
71769,-20811
71770,-20767
71771,-20723
71772,-20679
71773,-20634
71774,-20589
71775,-20543
71776,-20497
71777,-20451
71778,-20404
71779,-20357
71780,-20309
71781,-20261
71782,-20213
71783,-20165
71784,-20116
71785,-20066
71786,-20017
71787,-19967
71788,-19916
71789,-19865
71790,-19814
71791,-19763
71792,-19711
71793,-19658
71794,-19606
71795,-19553
71796,-19500
71797,-19446
71798,-19392
71799,-19338
71800,-19283
71801,-19228
71802,-19172
71803,-19116
71804,-19060
71805,-19004
71806,-18947
71807,-18890
71808,-18832
71809,-18774
71810,-18716
71811,-18658
71812,-18599
71813,-18540
71814,-18480
71815,-18420
71816,-18360
71817,-18299
71818,-18238
71819,-18177
71820,-18115
71821,-18054
71822,-17991
71823,-17929
71824,-17866
71825,-17803
71826,-17739
71827,-17675
71828,-17611
71829,-17546
71830,-17482
71831,-17416
71832,-17351
71833,-17285
71834,-17219
71835,-17153
71836,-17086
71837,-17019
71838,-16952
71839,-16884
71840,-16816
71841,-16748
71842,-16679
71843,-16610
71844,-16541
71845,-16471
71846,-16402
71847,-16331
71848,-16261
71849,-16190
71850,-16119
71851,-16048
71852,-15976
71853,-15905
71854,-15832
71855,-15760
71856,-15687
71857,-15614
71858,-15541
71859,-15467
71860,-15393
71861,-15319
71862,-15245
71863,-15170
71864,-15095
71865,-15020
71866,-14944
71867,-14868
71868,-14792
71869,-14716
71870,-14639
71871,-14562
71872,-14485
71873,-14408
71874,-14330
71875,-14252
71876,-14174
71877,-14096
71878,-14017
71879,-13938
71880,-13859
71881,-13779
71882,-13699
71883,-13619
71884,-13539
71885,-13459
71886,-13378
71887,-13297
71888,-13216
71889,-13134
71890,-13052
71891,-12970
71892,-12888
71893,-12806
71894,-12723
71895,-12640
71896,-12557
71897,-12474
71898,-12390
71899,-12307
71900,-12222
71901,-12138
71902,-12054
71903,-11969
71904,-11884
71905,-11799
71906,-11714
71907,-11628
71908,-11542
71909,-11456
71910,-11370
71911,-11284
71912,-11197
71913,-11110
71914,-11023
71915,-10936
71916,-10849
71917,-10761
71918,-10673
71919,-10585
71920,-10497
71921,-10409
71922,-10320
71923,-10231
71924,-10142
71925,-10053
71926,-9964
71927,-9875
71928,-9785
71929,-9695
71930,-9605
71931,-9515
71932,-9424
71933,-9334
71934,-9243
71935,-9152
71936,-9061
71937,-8970
71938,-8878
71939,-8787
71940,-8695
71941,-8603
71942,-8511
71943,-8419
71944,-8327
71945,-8234
71946,-8142
71947,-8049
71948,-7956
71949,-7863
71950,-7769
71951,-7676
71952,-7583
71953,-7489
71954,-7395
71955,-7301
71956,-7207
71957,-7113
71958,-7019
71959,-6924
71960,-6830
71961,-6735
71962,-6640
71963,-6545
71964,-6450
71965,-6355
71966,-6260
71967,-6164
71968,-6069
71969,-5973
71970,-5877
71971,-5781
71972,-5686
71973,-5589
71974,-5493
71975,-5397
71976,-5301
71977,-5204
71978,-5108
71979,-5011
71980,-4914
71981,-4817
71982,-4721
71983,-4624
71984,-4526
71985,-4429
71986,-4332
71987,-4235
71988,-4137
71989,-4040
71990,-3942
71991,-3845
71992,-3747
71993,-3649
71994,-3551
71995,-3453
71996,-3355
71997,-3257
71998,-3159
71999,-3061
72000,-2963
72001,-2865
72002,-2766
72003,-2668
72004,-2570
72005,-2471
72006,-2373
72007,-2274
72008,-2176
72009,-2077
72010,-1978
72011,-1880
72012,-1781
72013,-1682
72014,-1583
72015,-1485
72016,-1386
72017,-1287
72018,-1188
72019,-1089
72020,-990
72021,-891
72022,-792
72023,-693
72024,-594
72025,-495
72026,-396
72027,-297
72028,-198
72029,-99
72030,0
72031,99
72032,198
72033,297
72034,396
72035,495
72036,594
72037,693
72038,792
72039,891
72040,990
72041,1089
72042,1188
72043,1287
72044,1386
72045,1485
72046,1583
72047,1682
72048,1781
72049,1880
72050,1978
72051,2077
72052,2176
72053,2274
72054,2373
72055,2471
72056,2570
72057,2668
72058,2766
72059,2865
72060,2963
72061,3061
72062,3159
72063,3257
72064,3355
72065,3453
72066,3551
72067,3649
72068,3747
72069,3845
72070,3942
72071,4040
72072,4137
72073,4235
72074,4332
72075,4429
72076,4526
72077,4624
72078,4721
72079,4817
72080,4914
72081,5011
72082,5108
72083,5204
72084,5301
72085,5397
72086,5493
72087,5589
72088,5686
72089,5781
72090,5877
72091,5973
72092,6069
72093,6164
72094,6260
72095,6355
72096,6450
72097,6545
72098,6640
72099,6735
72100,6830
72101,6924
72102,7019
72103,7113
72104,7207
72105,7301
72106,7395
72107,7489
72108,7583
72109,7676
72110,7769
72111,7863
72112,7956
72113,8049
72114,8142
72115,8234
72116,8327
72117,8419
72118,8511
72119,8603
72120,8695
72121,8787
72122,8878
72123,8970
72124,9061
72125,9152
72126,9243
72127,9334
72128,9424
72129,9515
72130,9605
72131,9695
72132,9785
72133,9875
72134,9964
72135,10053
72136,10142
72137,10231
72138,10320
72139,10409
72140,10497
72141,10585
72142,10673
72143,10761
72144,10849
72145,10936
72146,11023
72147,11110
72148,11197
72149,11284
72150,11370
72151,11456
72152,11542
72153,11628
72154,11714
72155,11799
72156,11884
72157,11969
72158,12054
72159,12138
72160,12222
72161,12307
72162,12390
72163,12474
72164,12557
72165,12640
72166,12723
72167,12806
72168,12888
72169,12970
72170,13052
72171,13134
72172,13216
72173,13297
72174,13378
72175,13459
72176,13539
72177,13619
72178,13699
72179,13779
72180,13859
72181,13938
72182,14017
72183,14096
72184,14174
72185,14252
72186,14330
72187,14408
72188,14485
72189,14562
72190,14639
72191,14716
72192,14792
72193,14868
72194,14944
72195,15020
72196,15095
72197,15170
72198,15245
72199,15319
72200,15393
72201,15467
72202,15541
72203,15614
72204,15687
72205,15760
72206,15832
72207,15905
72208,15976
72209,16048
72210,16119
72211,16190
72212,16261
72213,16331
72214,16402
72215,16471
72216,16541
72217,16610
72218,16679
72219,16748
72220,16816
72221,16884
72222,16952
72223,17019
72224,17086
72225,17153
72226,17219
72227,17285
72228,17351
72229,17416
72230,17482
72231,17546
72232,17611
72233,17675
72234,17739
72235,17803
72236,17866
72237,17929
72238,17991
72239,18054
72240,18115
72241,18177
72242,18238
72243,18299
72244,18360
72245,18420
72246,18480
72247,18540
72248,18599
72249,18658
72250,18716
72251,18774
72252,18832
72253,18890
72254,18947
72255,19004
72256,19060
72257,19116
72258,19172
72259,19228
72260,19283
72261,19338
72262,19392
72263,19446
72264,19500
72265,19553
72266,19606
72267,19658
72268,19711
72269,19763
72270,19814
72271,19865
72272,19916
72273,19967
72274,20017
72275,20066
72276,20116
72277,20165
72278,20213
72279,20261
72280,20309
72281,20357
72282,20404
72283,20451
72284,20497
72285,20543
72286,20589
72287,20634
72288,20679
72289,20723
72290,20767
72291,20811
72292,20854
72293,20897
72294,20940
72295,20982
72296,21024
72297,21065
72298,21107
72299,21147
72300,21187
72301,21227
72302,21267
72303,21306
72304,21345
72305,21383
72306,21421
72307,21459
72308,21496
72309,21532
72310,21569
72311,21605
72312,21640
72313,21676
72314,21710
72315,21745
72316,21779
72317,21812
72318,21846
72319,21878
72320,21911
72321,21943
72322,21975
72323,22006
72324,22037
72325,22067
72326,22097
72327,22127
72328,22156
72329,22184
72330,22213
72331,22241
72332,22268
72333,22296
72334,22322
72335,22349
72336,22375
72337,22400
72338,22425
72339,22450
72340,22474
72341,22498
72342,22522
72343,22545
72344,22567
72345,22590
72346,22611
72347,22633
72348,22654
72349,22674
72350,22695
72351,22714
72352,22734
72353,22753
72354,22771
72355,22789
72356,22807
72357,22824
72358,22841
72359,22858
72360,22874
72361,22889
72362,22904
72363,22919
72364,22933
72365,22947
72366,22961
72367,22974
72368,22987
72369,22999
72370,23011
72371,23022
72372,23033
72373,23044
72374,23054
72375,23063
72376,23073
72377,23082
72378,23090
72379,23098
72380,23106
72381,23113
72382,23120
72383,23126
72384,23132
72385,23138
72386,23143
72387,23147
72388,23151
72389,23155
72390,23159
72391,23162
72392,23164
72393,23166
72394,23168
72395,23169
72396,23170
72397,23171
72398,23171
72399,23170
72400,23169
72401,23168
72402,23166
72403,23164
72404,23162
72405,23159
72406,23155
72407,23151
72408,23147
72409,23143
72410,23138
72411,23132
72412,23126
72413,23120
72414,23113
72415,23106
72416,23098
72417,23090
72418,23082
72419,23073
72420,23063
72421,23054
72422,23044
72423,23033
72424,23022
72425,23011
72426,22999
72427,22987
72428,22974
72429,22961
72430,22947
72431,22933
72432,22919
72433,22904
72434,22889
72435,22874
72436,22858
72437,22841
72438,22824
72439,22807
72440,22789
72441,22771
72442,22753
72443,22734
72444,22714
72445,22695
72446,22674
72447,22654
72448,22633
72449,22611
72450,22590
72451,22567
72452,22545
72453,22522
72454,22498
72455,22474
72456,22450
72457,22425
72458,22400
72459,22375
72460,22349
72461,22322
72462,22296
72463,22268
72464,22241
72465,22213
72466,22184
72467,22156
72468,22127
72469,22097
72470,22067
72471,22037
72472,22006
72473,21975
72474,21943
72475,21911
72476,21878
72477,21846
72478,21812
72479,21779
72480,21745
72481,21710
72482,21676
72483,21640
72484,21605
72485,21569
72486,21532
72487,21496
72488,21459
72489,21421
72490,21383
72491,21345
72492,21306
72493,21267
72494,21227
72495,21187
72496,21147
72497,21107
72498,21065
72499,21024
72500,20982
72501,20940
72502,20897
72503,20854
72504,20811
72505,20767
72506,20723
72507,20679
72508,20634
72509,20589
72510,20543
72511,20497
72512,20451
72513,20404
72514,20357
72515,20309
72516,20261
72517,20213
72518,20165
72519,20116
72520,20066
72521,20017
72522,19967
72523,19916
72524,19865
72525,19814
72526,19763
72527,19711
72528,19658
72529,19606
72530,19553
72531,19500
72532,19446
72533,19392
72534,19338
72535,19283
72536,19228
72537,19172
72538,19116
72539,19060
72540,19004
72541,18947
72542,18890
72543,18832
72544,18774
72545,18716
72546,18658
72547,18599
72548,18540
72549,18480
72550,18420
72551,18360
72552,18299
72553,18238
72554,18177
72555,18115
72556,18054
72557,17991
72558,17929
72559,17866
72560,17803
72561,17739
72562,17675
72563,17611
72564,17546
72565,17482
72566,17416
72567,17351
72568,17285
72569,17219
72570,17153
72571,17086
72572,17019
72573,16952
72574,16884
72575,16816
72576,16748
72577,16679
72578,16610
72579,16541
72580,16471
72581,16402
72582,16331
72583,16261
72584,16190
72585,16119
72586,16048
72587,15976
72588,15905
72589,15832
72590,15760
72591,15687
72592,15614
72593,15541
72594,15467
72595,15393
72596,15319
72597,15245
72598,15170
72599,15095
72600,15020
72601,14944
72602,14868
72603,14792
72604,14716
72605,14639
72606,14562
72607,14485
72608,14408
72609,14330
72610,14252
72611,14174
72612,14096
72613,14017
72614,13938
72615,13859
72616,13779
72617,13699
72618,13619
72619,13539
72620,13459
72621,13378
72622,13297
72623,13216
72624,13134
72625,13052
72626,12970
72627,12888
72628,12806
72629,12723
72630,12640
72631,12557
72632,12474
72633,12390
72634,12307
72635,12222
72636,12138
72637,12054
72638,11969
72639,11884
72640,11799
72641,11714
72642,11628
72643,11542
72644,11456
72645,11370
72646,11284
72647,11197
72648,11110
72649,11023
72650,10936
72651,10849
72652,10761
72653,10673
72654,10585
72655,10497
72656,10409
72657,10320
72658,10231
72659,10142
72660,10053
72661,9964
72662,9875
72663,9785
72664,9695
72665,9605
72666,9515
72667,9424
72668,9334
72669,9243
72670,9152
72671,9061
72672,8970
72673,8878
72674,8787
72675,8695
72676,8603
72677,8511
72678,8419
72679,8327
72680,8234
72681,8142
72682,8049
72683,7956
72684,7863
72685,7769
72686,7676
72687,7583
72688,7489
72689,7395
72690,7301
72691,7207
72692,7113
72693,7019
72694,6924
72695,6830
72696,6735
72697,6640
72698,6545
72699,6450
72700,6355
72701,6260
72702,6164
72703,6069
72704,5973
72705,5877
72706,5781
72707,5686
72708,5589
72709,5493
72710,5397
72711,5301
72712,5204
72713,5108
72714,5011
72715,4914
72716,4817
72717,4721
72718,4624
72719,4526
72720,4429
72721,4332
72722,4235
72723,4137
72724,4040
72725,3942
72726,3845
72727,3747
72728,3649
72729,3551
72730,3453
72731,3355
72732,3257
72733,3159
72734,3061
72735,2963
72736,2865
72737,2766
72738,2668
72739,2570
72740,2471
72741,2373
72742,2274
72743,2176
72744,2077
72745,1978
72746,1880
72747,1781
72748,1682
72749,1583
72750,1485
72751,1386
72752,1287
72753,1188
72754,1089
72755,990
72756,891
72757,792
72758,693
72759,594
72760,495
72761,396
72762,297
72763,198
72764,99
72765,0
72766,-99
72767,-198
72768,-297
72769,-396
72770,-495
72771,-594
72772,-693
72773,-792
72774,-891
72775,-990
72776,-1089
72777,-1188
72778,-1287
72779,-1386
72780,-1485
72781,-1583
72782,-1682
72783,-1781
72784,-1880
72785,-1978
72786,-2077
72787,-2176
72788,-2274
72789,-2373
72790,-2471
72791,-2570
72792,-2668
72793,-2766
72794,-2865
72795,-2963
72796,-3061
72797,-3159
72798,-3257
72799,-3355
72800,-3453
72801,-3551
72802,-3649
72803,-3747
72804,-3845
72805,-3942
72806,-4040
72807,-4137
72808,-4235
72809,-4332
72810,-4429
72811,-4526
72812,-4624
72813,-4721
72814,-4817
72815,-4914
72816,-5011
72817,-5108
72818,-5204
72819,-5301
72820,-5397
72821,-5493
72822,-5589
72823,-5686
72824,-5781
72825,-5877
72826,-5973
72827,-6069
72828,-6164
72829,-6260
72830,-6355
72831,-6450
72832,-6545
72833,-6640
72834,-6735
72835,-6830
72836,-6924
72837,-7019
72838,-7113
72839,-7207
72840,-7301
72841,-7395
72842,-7489
72843,-7583
72844,-7676
72845,-7769
72846,-7863
72847,-7956
72848,-8049
72849,-8142
72850,-8234
72851,-8327
72852,-8419
72853,-8511
72854,-8603
72855,-8695
72856,-8787
72857,-8878
72858,-8970
72859,-9061
72860,-9152
72861,-9243
72862,-9334
72863,-9424
72864,-9515
72865,-9605
72866,-9695
72867,-9785
72868,-9875
72869,-9964
72870,-10053
72871,-10142
72872,-10231
72873,-10320
72874,-10409
72875,-10497
72876,-10585
72877,-10673
72878,-10761
72879,-10849
72880,-10936
72881,-11023
72882,-11110
72883,-11197
72884,-11284
72885,-11370
72886,-11456
72887,-11542
72888,-11628
72889,-11714
72890,-11799
72891,-11884
72892,-11969
72893,-12054
72894,-12138
72895,-12222
72896,-12307
72897,-12390
72898,-12474
72899,-12557
72900,-12640
72901,-12723
72902,-12806
72903,-12888
72904,-12970
72905,-13052
72906,-13134
72907,-13216
72908,-13297
72909,-13378
72910,-13459
72911,-13539
72912,-13619
72913,-13699
72914,-13779
72915,-13859
72916,-13938
72917,-14017
72918,-14096
72919,-14174
72920,-14252
72921,-14330
72922,-14408
72923,-14485
72924,-14562
72925,-14639
72926,-14716
72927,-14792
72928,-14868
72929,-14944
72930,-15020
72931,-15095
72932,-15170
72933,-15245
72934,-15319
72935,-15393
72936,-15467
72937,-15541
72938,-15614
72939,-15687
72940,-15760
72941,-15832
72942,-15905
72943,-15976
72944,-16048
72945,-16119
72946,-16190
72947,-16261
72948,-16331
72949,-16402
72950,-16471
72951,-16541
72952,-16610
72953,-16679
72954,-16748
72955,-16816
72956,-16884
72957,-16952
72958,-17019
72959,-17086
72960,-17153
72961,-17219
72962,-17285
72963,-17351
72964,-17416
72965,-17482
72966,-17546
72967,-17611
72968,-17675
72969,-17739
72970,-17803
72971,-17866
72972,-17929
72973,-17991
72974,-18054
72975,-18115
72976,-18177
72977,-18238
72978,-18299
72979,-18360
72980,-18420
72981,-18480
72982,-18540
72983,-18599
72984,-18658
72985,-18716
72986,-18774
72987,-18832
72988,-18890
72989,-18947
72990,-19004
72991,-19060
72992,-19116
72993,-19172
72994,-19228
72995,-19283
72996,-19338
72997,-19392
